18200000	9754.520595	42727.15864	3.52E+33
18300000	9753.46846	42682.68306	3.51E+33
18400000	9752.416325	42638.20749	3.50E+33
18500000	9751.36419	42593.73191	3.49E+33
18600000	9750.312055	42549.25633	3.48E+33
18700000	9749.25992	42504.78076	3.47E+33
18800000	9748.207785	42460.30518	3.46E+33
18900000	9747.15565	42415.82961	3.45E+33
19000000	9746.103515	42371.35403	3.44E+33
19100000	9745.05138	42326.87845	3.43E+33
19200000	9743.999245	42282.40288	3.42E+33
19300000	9742.94711	42237.9273	3.41E+33
19400000	9741.894975	42193.45172	3.40E+33
19500000	9740.84284	42148.97615	3.39E+33
19600000	9739.790705	42104.50057	3.38E+33
19700000	9738.73857	42060.02499	3.37E+33
19800000	9737.686435	42015.54942	3.36E+33
19900000	9736.6343	41971.07384	3.35E+33
20000000	9735.582165	41926.59826	3.34E+33
20100000	9734.53003	41882.12269	3.33E+33
20200000	9733.477895	41837.64711	3.32E+33
20300000	9732.42576	41793.17154	3.31E+33
20400000	9731.373625	41748.69596	3.30E+33
20500000	9730.32149	41704.22038	3.29E+33
20600000	9729.269355	41659.74481	3.28E+33
20700000	9728.21722	41615.26923	3.27E+33
20800000	9727.165085	41570.79365	3.26E+33
20900000	9726.11295	41526.31808	3.25E+33
21000000	9725.060815	41481.8425	3.24E+33
21100000	9724.00868	41437.36692	3.23E+33
21200000	9722.956545	41392.89135	3.22E+33
21300000	9721.90441	41348.41577	3.21E+33
21400000	9720.852275	41303.94019	3.20E+33
21500000	9719.80014	41259.46462	3.19E+33
21600000	9718.748005	41214.98904	3.18E+33
21700000	9717.69587	41170.51346	3.17E+33
21800000	9716.643735	41126.03789	3.16E+33
21900000	9715.5916	41081.56231	3.15E+33
22000000	9714.539465	41037.08674	3.14E+33
22100000	9713.48733	40992.61116	3.13E+33
22200000	9712.435195	40948.13558	3.12E+33
22300000	9711.38306	40903.66001	3.11E+33
22400000	9710.330925	40859.18443	3.10E+33
22500000	9709.27879	40814.70885	3.09E+33
